timestamp_ms,pass_id,row_index,x_m,y_m,selected_model,domain_status,strategy_opening_mm,target_speed_r_min,status
16600,3,1,3.000000000000001,7.199999999999999,inverse_KAN,in_domain,20.0,35.56447219848633,ok
16600,3,2,3.000000000000001,7.799999999999999,inverse_KAN,in_domain,20.0,35.56447219848633,ok
16600,3,3,3.000000000000001,8.399999999999999,inverse_KAN,in_domain,20.0,35.56447219848633,ok
16600,3,4,3.000000000000001,9.0,inverse_KAN,in_domain,20.0,35.56447219848633,ok
16600,3,5,3.000000000000001,9.6,inverse_KAN,in_domain,20.0,43.91107940673828,ok
16600,3,6,3.000000000000001,10.2,inverse_KAN,in_domain,20.0,43.91107940673828,ok
16800,3,1,3.3333333333333344,7.199999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
16800,3,2,3.3333333333333344,7.799999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
16800,3,3,3.3333333333333344,8.399999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
16800,3,4,3.3333333333333344,9.0,inverse_KAN,in_domain,35.0,41.96184539794922,ok
16800,3,5,3.3333333333333344,9.6,inverse_KAN,in_domain,35.0,46.87677764892578,ok
16800,3,6,3.3333333333333344,10.2,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17000,3,1,3.666666666666668,7.199999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17000,3,2,3.666666666666668,7.799999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17000,3,3,3.666666666666668,8.399999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17000,3,4,3.666666666666668,9.0,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17000,3,5,3.666666666666668,9.6,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17000,3,6,3.666666666666668,10.2,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17200,3,1,4.000000000000001,7.199999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17200,3,2,4.000000000000001,7.799999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17200,3,3,4.000000000000001,8.399999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17200,3,4,4.000000000000001,9.0,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17200,3,5,4.000000000000001,9.6,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17200,3,6,4.000000000000001,10.2,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17400,3,1,4.333333333333334,7.199999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17400,3,2,4.333333333333334,7.799999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17400,3,3,4.333333333333334,8.399999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17400,3,4,4.333333333333334,9.0,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17400,3,5,4.333333333333334,9.6,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17400,3,6,4.333333333333334,10.2,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17600,3,1,4.666666666666667,7.199999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17600,3,2,4.666666666666667,7.799999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17600,3,3,4.666666666666667,8.399999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17600,3,4,4.666666666666667,9.0,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17600,3,5,4.666666666666667,9.6,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17600,3,6,4.666666666666667,10.2,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17800,3,1,5.0,7.199999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17800,3,2,5.0,7.799999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17800,3,3,5.0,8.399999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17800,3,4,5.0,9.0,inverse_KAN,in_domain,35.0,41.96184539794922,ok
17800,3,5,5.0,9.6,inverse_KAN,in_domain,35.0,46.87677764892578,ok
17800,3,6,5.0,10.2,inverse_KAN,in_domain,35.0,46.87677764892578,ok
18000,3,1,5.333333333333333,7.199999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18000,3,2,5.333333333333333,7.799999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18000,3,3,5.333333333333333,8.399999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18000,3,4,5.333333333333333,9.0,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18000,3,5,5.333333333333333,9.6,inverse_KAN,in_domain,35.0,46.87677764892578,ok
18000,3,6,5.333333333333333,10.2,inverse_KAN,in_domain,35.0,46.87677764892578,ok
18200,3,1,5.666666666666666,7.199999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18200,3,2,5.666666666666666,7.799999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18200,3,3,5.666666666666666,8.399999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18200,3,4,5.666666666666666,9.0,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18200,3,5,5.666666666666666,9.6,inverse_KAN,in_domain,35.0,46.87677764892578,ok
18200,3,6,5.666666666666666,10.2,inverse_KAN,in_domain,35.0,46.87677764892578,ok
18400,3,1,5.999999999999999,7.199999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18400,3,2,5.999999999999999,7.799999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18400,3,3,5.999999999999999,8.399999999999999,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18400,3,4,5.999999999999999,9.0,inverse_KAN,in_domain,35.0,41.96184539794922,ok
18400,3,5,5.999999999999999,9.6,inverse_KAN,in_domain,35.0,46.87677764892578,ok
18400,3,6,5.999999999999999,10.2,inverse_KAN,in_domain,35.0,46.87677764892578,ok
18600,3,1,6.333333333333332,7.199999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
18600,3,2,6.333333333333332,7.799999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
18600,3,3,6.333333333333332,8.399999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
18600,3,4,6.333333333333332,9.0,inverse_KAN,in_domain,50.0,38.875450134277344,ok
18600,3,5,6.333333333333332,9.6,inverse_KAN,in_domain,50.0,51.19658660888672,ok
18600,3,6,6.333333333333332,10.2,inverse_KAN,in_domain,50.0,51.19658660888672,ok
18800,3,1,6.666666666666665,7.199999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
18800,3,2,6.666666666666665,7.799999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
18800,3,3,6.666666666666665,8.399999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
18800,3,4,6.666666666666665,9.0,inverse_KAN,in_domain,50.0,38.875450134277344,ok
18800,3,5,6.666666666666665,9.6,inverse_KAN,in_domain,50.0,51.19658660888672,ok
18800,3,6,6.666666666666665,10.2,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19000,3,1,6.999999999999998,7.199999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19000,3,2,6.999999999999998,7.799999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19000,3,3,6.999999999999998,8.399999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19000,3,4,6.999999999999998,9.0,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19000,3,5,6.999999999999998,9.6,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19000,3,6,6.999999999999998,10.2,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19200,3,1,7.333333333333331,7.199999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19200,3,2,7.333333333333331,7.799999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19200,3,3,7.333333333333331,8.399999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19200,3,4,7.333333333333331,9.0,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19200,3,5,7.333333333333331,9.6,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19200,3,6,7.333333333333331,10.2,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19400,3,1,7.666666666666664,7.199999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19400,3,2,7.666666666666664,7.799999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19400,3,3,7.666666666666664,8.399999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19400,3,4,7.666666666666664,9.0,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19400,3,5,7.666666666666664,9.6,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19400,3,6,7.666666666666664,10.2,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19600,3,1,7.999999999999997,7.199999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19600,3,2,7.999999999999997,7.799999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19600,3,3,7.999999999999997,8.399999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19600,3,4,7.999999999999997,9.0,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19600,3,5,7.999999999999997,9.6,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19600,3,6,7.999999999999997,10.2,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19800,3,1,8.33333333333333,7.199999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19800,3,2,8.33333333333333,7.799999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19800,3,3,8.33333333333333,8.399999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19800,3,4,8.33333333333333,9.0,inverse_KAN,in_domain,50.0,38.875450134277344,ok
19800,3,5,8.33333333333333,9.6,inverse_KAN,in_domain,50.0,51.19658660888672,ok
19800,3,6,8.33333333333333,10.2,inverse_KAN,in_domain,50.0,51.19658660888672,ok
20000,3,1,8.666666666666664,7.199999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
20000,3,2,8.666666666666664,7.799999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
20000,3,3,8.666666666666664,8.399999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
20000,3,4,8.666666666666664,9.0,inverse_KAN,in_domain,50.0,38.875450134277344,ok
20000,3,5,8.666666666666664,9.6,inverse_KAN,in_domain,50.0,51.19658660888672,ok
20000,3,6,8.666666666666664,10.2,inverse_KAN,in_domain,50.0,51.19658660888672,ok
20200,3,1,8.999999999999998,7.199999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
20200,3,2,8.999999999999998,7.799999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
20200,3,3,8.999999999999998,8.399999999999999,inverse_KAN,in_domain,50.0,38.875450134277344,ok
20200,3,4,8.999999999999998,9.0,inverse_KAN,in_domain,50.0,38.875450134277344,ok
20200,3,5,8.999999999999998,9.6,inverse_KAN,in_domain,50.0,51.19658660888672,ok
20200,3,6,8.999999999999998,10.2,inverse_KAN,in_domain,50.0,51.19658660888672,ok
20400,3,1,9.333333333333332,7.199999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20400,3,2,9.333333333333332,7.799999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20400,3,3,9.333333333333332,8.399999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20400,3,4,9.333333333333332,9.0,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20400,3,5,9.333333333333332,9.6,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
20400,3,6,9.333333333333332,10.2,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
20600,3,1,9.666666666666666,7.199999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20600,3,2,9.666666666666666,7.799999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20600,3,3,9.666666666666666,8.399999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20600,3,4,9.666666666666666,9.0,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20600,3,5,9.666666666666666,9.6,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
20600,3,6,9.666666666666666,10.2,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
20800,3,1,10.0,7.199999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20800,3,2,10.0,7.799999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20800,3,3,10.0,8.399999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20800,3,4,10.0,9.0,inverse_KAN,in_domain,50.0,48.51990509033203,ok
20800,3,5,10.0,9.6,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
20800,3,6,10.0,10.2,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21000,3,1,10.333333333333334,7.199999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21000,3,2,10.333333333333334,7.799999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21000,3,3,10.333333333333334,8.399999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21000,3,4,10.333333333333334,9.0,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21000,3,5,10.333333333333334,9.6,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21000,3,6,10.333333333333334,10.2,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21200,3,1,10.666666666666668,7.199999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21200,3,2,10.666666666666668,7.799999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21200,3,3,10.666666666666668,8.399999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21200,3,4,10.666666666666668,9.0,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21200,3,5,10.666666666666668,9.6,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21200,3,6,10.666666666666668,10.2,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21400,3,1,11.000000000000002,7.199999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21400,3,2,11.000000000000002,7.799999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21400,3,3,11.000000000000002,8.399999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21400,3,4,11.000000000000002,9.0,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21400,3,5,11.000000000000002,9.6,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21400,3,6,11.000000000000002,10.2,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21600,3,1,11.333333333333336,7.199999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21600,3,2,11.333333333333336,7.799999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21600,3,3,11.333333333333336,8.399999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21600,3,4,11.333333333333336,9.0,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21600,3,5,11.333333333333336,9.6,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21600,3,6,11.333333333333336,10.2,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21800,3,1,11.66666666666667,7.199999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21800,3,2,11.66666666666667,7.799999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21800,3,3,11.66666666666667,8.399999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21800,3,4,11.66666666666667,9.0,inverse_KAN,in_domain,50.0,48.51990509033203,ok
21800,3,5,11.66666666666667,9.6,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
21800,3,6,11.66666666666667,10.2,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22000,3,1,12.0,7.199999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
22000,3,2,12.0,7.799999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
22000,3,3,12.0,8.399999999999999,inverse_KAN,in_domain,50.0,48.51990509033203,ok
22000,3,4,12.0,9.0,inverse_KAN,in_domain,50.0,48.51990509033203,ok
22000,3,5,12.0,9.6,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22000,3,6,12.0,10.2,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22200,4,1,12.0,10.799999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22200,4,2,12.0,11.399999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22200,4,3,12.0,11.999999999999998,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22200,4,4,12.0,12.6,none,out_of_field,0.0,0.0,out_of_field
22200,4,5,12.0,13.2,none,out_of_field,0.0,0.0,out_of_field
22200,4,6,12.0,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
22400,4,1,11.666666666666666,10.799999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22400,4,2,11.666666666666666,11.399999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22400,4,3,11.666666666666666,11.999999999999998,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22400,4,4,11.666666666666666,12.6,none,out_of_field,0.0,0.0,out_of_field
22400,4,5,11.666666666666666,13.2,none,out_of_field,0.0,0.0,out_of_field
22400,4,6,11.666666666666666,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
22600,4,1,11.333333333333332,10.799999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22600,4,2,11.333333333333332,11.399999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22600,4,3,11.333333333333332,11.999999999999998,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22600,4,4,11.333333333333332,12.6,none,out_of_field,0.0,0.0,out_of_field
22600,4,5,11.333333333333332,13.2,none,out_of_field,0.0,0.0,out_of_field
22600,4,6,11.333333333333332,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
22800,4,1,10.999999999999998,10.799999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22800,4,2,10.999999999999998,11.399999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22800,4,3,10.999999999999998,11.999999999999998,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
22800,4,4,10.999999999999998,12.6,none,out_of_field,0.0,0.0,out_of_field
22800,4,5,10.999999999999998,13.2,none,out_of_field,0.0,0.0,out_of_field
22800,4,6,10.999999999999998,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
23000,4,1,10.666666666666664,10.799999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23000,4,2,10.666666666666664,11.399999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23000,4,3,10.666666666666664,11.999999999999998,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23000,4,4,10.666666666666664,12.6,none,out_of_field,0.0,0.0,out_of_field
23000,4,5,10.666666666666664,13.2,none,out_of_field,0.0,0.0,out_of_field
23000,4,6,10.666666666666664,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
23200,4,1,10.33333333333333,10.799999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23200,4,2,10.33333333333333,11.399999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23200,4,3,10.33333333333333,11.999999999999998,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23200,4,4,10.33333333333333,12.6,none,out_of_field,0.0,0.0,out_of_field
23200,4,5,10.33333333333333,13.2,none,out_of_field,0.0,0.0,out_of_field
23200,4,6,10.33333333333333,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
23400,4,1,9.999999999999996,10.799999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23400,4,2,9.999999999999996,11.399999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23400,4,3,9.999999999999996,11.999999999999998,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23400,4,4,9.999999999999996,12.6,none,out_of_field,0.0,0.0,out_of_field
23400,4,5,9.999999999999996,13.2,none,out_of_field,0.0,0.0,out_of_field
23400,4,6,9.999999999999996,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
23600,4,1,9.666666666666663,10.799999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23600,4,2,9.666666666666663,11.399999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23600,4,3,9.666666666666663,11.999999999999998,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23600,4,4,9.666666666666663,12.6,none,out_of_field,0.0,0.0,out_of_field
23600,4,5,9.666666666666663,13.2,none,out_of_field,0.0,0.0,out_of_field
23600,4,6,9.666666666666663,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
23800,4,1,9.333333333333329,10.799999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23800,4,2,9.333333333333329,11.399999999999999,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23800,4,3,9.333333333333329,11.999999999999998,inverse_MLP,mass_extrapolation,50.0,67.03309631347656,ok
23800,4,4,9.333333333333329,12.6,none,out_of_field,0.0,0.0,out_of_field
23800,4,5,9.333333333333329,13.2,none,out_of_field,0.0,0.0,out_of_field
23800,4,6,9.333333333333329,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
24000,4,1,8.999999999999995,10.799999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24000,4,2,8.999999999999995,11.399999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24000,4,3,8.999999999999995,11.999999999999998,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24000,4,4,8.999999999999995,12.6,none,out_of_field,0.0,0.0,out_of_field
24000,4,5,8.999999999999995,13.2,none,out_of_field,0.0,0.0,out_of_field
24000,4,6,8.999999999999995,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
24200,4,1,8.66666666666666,10.799999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24200,4,2,8.66666666666666,11.399999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24200,4,3,8.66666666666666,11.999999999999998,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24200,4,4,8.66666666666666,12.6,none,out_of_field,0.0,0.0,out_of_field
24200,4,5,8.66666666666666,13.2,none,out_of_field,0.0,0.0,out_of_field
24200,4,6,8.66666666666666,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
24400,4,1,8.333333333333327,10.799999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24400,4,2,8.333333333333327,11.399999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24400,4,3,8.333333333333327,11.999999999999998,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24400,4,4,8.333333333333327,12.6,none,out_of_field,0.0,0.0,out_of_field
24400,4,5,8.333333333333327,13.2,none,out_of_field,0.0,0.0,out_of_field
24400,4,6,8.333333333333327,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
24600,4,1,7.999999999999994,10.799999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24600,4,2,7.999999999999994,11.399999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24600,4,3,7.999999999999994,11.999999999999998,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24600,4,4,7.999999999999994,12.6,none,out_of_field,0.0,0.0,out_of_field
24600,4,5,7.999999999999994,13.2,none,out_of_field,0.0,0.0,out_of_field
24600,4,6,7.999999999999994,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
24800,4,1,7.666666666666661,10.799999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24800,4,2,7.666666666666661,11.399999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24800,4,3,7.666666666666661,11.999999999999998,inverse_KAN,in_domain,50.0,51.19658660888672,ok
24800,4,4,7.666666666666661,12.6,none,out_of_field,0.0,0.0,out_of_field
24800,4,5,7.666666666666661,13.2,none,out_of_field,0.0,0.0,out_of_field
24800,4,6,7.666666666666661,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
25000,4,1,7.333333333333328,10.799999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25000,4,2,7.333333333333328,11.399999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25000,4,3,7.333333333333328,11.999999999999998,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25000,4,4,7.333333333333328,12.6,none,out_of_field,0.0,0.0,out_of_field
25000,4,5,7.333333333333328,13.2,none,out_of_field,0.0,0.0,out_of_field
25000,4,6,7.333333333333328,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
25200,4,1,6.999999999999995,10.799999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25200,4,2,6.999999999999995,11.399999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25200,4,3,6.999999999999995,11.999999999999998,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25200,4,4,6.999999999999995,12.6,none,out_of_field,0.0,0.0,out_of_field
25200,4,5,6.999999999999995,13.2,none,out_of_field,0.0,0.0,out_of_field
25200,4,6,6.999999999999995,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
25400,4,1,6.666666666666662,10.799999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25400,4,2,6.666666666666662,11.399999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25400,4,3,6.666666666666662,11.999999999999998,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25400,4,4,6.666666666666662,12.6,none,out_of_field,0.0,0.0,out_of_field
25400,4,5,6.666666666666662,13.2,none,out_of_field,0.0,0.0,out_of_field
25400,4,6,6.666666666666662,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
25600,4,1,6.333333333333329,10.799999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25600,4,2,6.333333333333329,11.399999999999999,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25600,4,3,6.333333333333329,11.999999999999998,inverse_KAN,in_domain,50.0,51.19658660888672,ok
25600,4,4,6.333333333333329,12.6,none,out_of_field,0.0,0.0,out_of_field
25600,4,5,6.333333333333329,13.2,none,out_of_field,0.0,0.0,out_of_field
25600,4,6,6.333333333333329,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
25800,4,1,5.999999999999996,10.799999999999999,inverse_KAN,in_domain,35.0,46.87677764892578,ok
25800,4,2,5.999999999999996,11.399999999999999,inverse_KAN,in_domain,35.0,46.87677764892578,ok
25800,4,3,5.999999999999996,11.999999999999998,inverse_KAN,in_domain,35.0,46.87677764892578,ok
25800,4,4,5.999999999999996,12.6,none,out_of_field,0.0,0.0,out_of_field
25800,4,5,5.999999999999996,13.2,none,out_of_field,0.0,0.0,out_of_field
25800,4,6,5.999999999999996,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
26000,4,1,5.6666666666666625,10.799999999999999,inverse_KAN,in_domain,35.0,46.87677764892578,ok
26000,4,2,5.6666666666666625,11.399999999999999,inverse_KAN,in_domain,35.0,46.87677764892578,ok
26000,4,3,5.6666666666666625,11.999999999999998,inverse_KAN,in_domain,35.0,46.87677764892578,ok
26000,4,4,5.6666666666666625,12.6,none,out_of_field,0.0,0.0,out_of_field
26000,4,5,5.6666666666666625,13.2,none,out_of_field,0.0,0.0,out_of_field
26000,4,6,5.6666666666666625,13.799999999999999,none,out_of_field,0.0,0.0,out_of_field
